loss,mae,val_loss,val_mae
55600.28515625,150.3855438232422,6497.93115234375,50.78790283203125
3171.531982421875,40.08101272583008,2992.483154296875,37.926326751708984
2355.556396484375,34.785037994384766,5274.95703125,44.69175720214844
1967.5626220703125,31.859243392944336,4415.84375,42.80925369262695
1660.2239990234375,29.426912307739258,4114.4296875,41.122562408447266
1625.33056640625,28.473278045654297,6449.29248046875,54.57392501831055
1457.717529296875,27.33070182800293,5397.615234375,49.73717498779297
